skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
WalkToPoint,24,0,0,3249.54,-49.1658,-1.03501,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3242.81,-158.631,-1.10228,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3242.81,-158.631,-1.10228,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3239.78,-201.855,-1.12896,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3239.78,-201.855,-1.12896,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3236.36,-202.793,-1.12945,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3236.36,-202.793,-1.12945,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3229,-207.847,-1.13272,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3229,-207.847,-1.13272,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3218.85,-215.924,-1.13809,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3218.85,-215.924,-1.13809,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3211.61,-221.9,-1.14212,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3211.61,-221.9,-1.14212,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3202.92,-226.288,-1.14524,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3202.92,-226.288,-1.14524,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3206.02,-103.24,-1.06832,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3206.02,-103.24,-1.06832,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3206.31,-51.6871,-1.03616,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3206.31,-51.6871,-1.03616,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3202.92,-56.0782,-1.0391,nan,nan,nan,0,1,0,
